data,datatype,sentiment
It has been agreed with the company 's Board of Directors that she will be available in an advisory role .,sentence,neutral
It is also in the process of taking a seat on CapMan 's board - a course which has the support of CapMan management .,sentence,neutral
"It is also set to launch a messaging service in the next few days , which would enable users to access their e-mail accounts on MS Exchange .",sentence,neutral
"It is Estonia 's second-largest meat processing company by market share ( according to AC Nielsen 's 2008 data , 13 percent ) .",sentence,neutral
It is expected to be online by 2011 .,sentence,neutral
"It rose by 15.7 % and by 24.8 % in Finland and abroad , respectively , to EUR 7 million and EUR 4.2 million , due to a 40 % growth in Russia .",sentence,positive
It 's not .,sentence,neutral
It was decided that the auditors are reimbursed according to invoice .,sentence,neutral
It will report full-year results on August 22 .,sentence,neutral
"Its annual capacity is some 10,000 MW .",sentence,neutral
"Its main business area , the Glass Machinery Group of Glaston Technologies , is the global market leader in glass processing machines .",sentence,positive
Its market share is 6 percent according to AC Nielsen 's 2008 data .,sentence,neutral
"Its product portfolio comprises harvesters , forwarders , harvester heads , as well as cranes and loaders .",sentence,neutral
"Janis Arbidans , CEO of YIT Celtnieciba , said the company was focusing on housing and real estate development market .",sentence,neutral
"Jeder Beta-Tester erh+Ælt kostenlos sechs Monate lang Updates und hat laut eigener Aussage die M+¦glichkeit , die finale Version zu beeinflussen .",sentence,neutral
"Jobs will not be transferred from Finland , however .",sentence,positive
Joint procurement will be later extended to the factories in the Baltic countries .,sentence,neutral
"Jon Risfelt has previously held operational executive positions in Europolitan , Ericsson , SAS , American Express card and travel divisions , as well as Nyman & Schultz ( CEO ) , Vodafone Sweden ( CEO ) , and Gambro Renal Products ( CEO ) .",sentence,neutral
"Kaleva Kustannus Oy ( business ID 0187274-0 ) has , according to its notice , on 10 August 2009 acquired 4,458,000 Alma Media shares .",sentence,neutral
Karppinen expects the consolidation trend to continue in the Finnish market .,sentence,neutral
Kaupthing forecasts a significant price increase for printing paper in 2007 .,sentence,positive
"Kaupthing forecasts that Finnish-Swedish Stora Enso will close its mill in Reisholz , in Germany .",sentence,neutral
Kemira shares closed at (  x20ac ) 16.66 ( $ 22US .71 ) .,sentence,neutral
KESKO FOOD LTD PRESS RELEASE 04.01.2006 AT 13.00 Kesko Food Ltd is launching a major TV campaign to recruit as many as one hundred new K-food retailers .,sentence,positive
"Kesko has about 2,000 stores engaged in chain operations in the Nordic and Baltic countries , Russia , and Belarus .",sentence,neutral
Kirsi Rantanen was previously development director for HK Ruokatalo 's poultry business .,sentence,neutral
"Koduextra is operating a retail chain of 11 stores , controlled by Finnish Non-Food Center KY , Rukax OY , and Scan-Tukka OY .",sentence,neutral
"Koff 's market share of the volume of the market was 23.4 % , Karhu 's 21.4 % .",sentence,neutral
"L+Ænnen Tehtaat 's Food Division was reorganised into two strategic business units , Apetit Frozen Foods and Jams , and Apetit Fish .",sentence,neutral
"Last year , the firm also acquired Realprojekti Oy , a real estate development company , to advise CapMan on its property activities .",sentence,neutral
"Later on , about 150 Finnish-made houses will be build in the area .",sentence,neutral
Lemmink+Æinen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,sentence,neutral
"Like all other mechanical pipettors from Biohit , also Proline Plus is CE-IVD marked and comes with a 3-year warranty .",sentence,neutral
"LONDON ( AFX ) - Intertek Group PLC , a testing and inspection company , said its commercial and electrical division has bought Finland-based company Natlabs Oy from Etteplan Oyj for 1.3 mln eur in cash .",sentence,neutral
"Loudeye Corp. , up $ 2.56 at $ 4.33 Nokia Corp. , down 10 cents at $ 19.46 Nokia agreed to buy the digital music distributor for $ 60 million .",sentence,neutral
( A spokesperson told WWD to expect a 50-50 mix of clothing and home decor . ),sentence,neutral
"( ADP News ) - Dec 11 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) said yesterday it opened a technology research and development ( R&D ) laboratory at Helsinki University of Technology .",sentence,neutral
"( ADP News ) - Nov 28 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) announced today the launch of OPUS DC , the latest power system in its OPUS product line .",sentence,positive
"( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli",sentence,positive
"( ADP News ) - Nov 3 , 2008 - Finnish paper , packaging and forest products company Stora Enso Oyj ( OMX : STERV ) said today that it would invest EUR 137 million ( USD 176.6 m ) in the building of a power plant at its Ostroleka Mi",sentence,neutral
"( ADPnews ) - Nov 9 , 2009 - Four companies have agreed to buy for a combined SEK 5.9 billion ( USD 854m-EUR 571.8 m ) all drug stores offered for sale as part of the restructuring of Swedish stated-owned pharmacy monopoly Apoteket AB , t",sentence,positive
( The acquisition sum has not been disclosed . ),sentence,neutral
"Luna took fifth place on six-under 207 , a shot behind Spain 's Beatriz Recari and Germany 's Martina Eberl , while Welsh player Becky Brewerton was the highest-placed British finisher , sharing seventh place on three-under 210 after shooting 71 .",sentence,neutral
"Maggie Ramsey 's wait - and those of thousands of Oregon and Washington guides , anglers and others who flock to his frequent seminars - is nearly over .",sentence,neutral
"MANAVIGATOR-November 1 , 2010-Deal snapshot : SWEDISH PEAB BUYS EQUIPMENT RENTAL FIRM CRAMO Swedish construction company Peab AB ( STO : PEAB B ) announced the acquisition of equipment rental company Cramo Entreprenadmaskiner AB from Finnish group Cramo Oyj ( HEL : CRA1V ) .",sentence,neutral
"Marathon now has a 4.6 percent stake in PLX , it said , according to Bloomberg .",sentence,neutral
Market data and analytics are derived from primary and secondary research .,sentence,neutral
"Martela said plans to expand its recycled furniture business elsewhere in Finland , too .",sentence,positive
"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .",sentence,neutral
"Meanwhile , Alfa owns 25.1 % of MegaFon through Altimo , and 4.99 % of Turkcell via an 18.5 % stake in Cukurova Holding .",sentence,neutral
"Mercator will use the software for its logistic , retail and wholesale operations in Slovenia and its other markets in southeastern Europe .",sentence,neutral
Metsa-Botnia will sell 82.1 % of its stake in the Uruguayan companies and Metsaliitto -- 5.5 % .,sentence,neutral
"Metso Foundries Jyvaskyla , Inc. will begin personnel negotiations on temporary lay-offs and personnel reductions in Jyvaskyla , Finland .",sentence,negative
"Metso Foundries Jyvaskyla Oy will discontinue production on this line by 30 September 2008 , the company said .",sentence,neutral
Metso Foundries Jyvaskyla Oy will discontinue production on this line by 30 September 2008 .,sentence,neutral
"Metso Oyj said it has sold its spreader roll manufacturing business and related assets in the town of Nokia , southern Finland , to a group of Finnish investors , who will operate the business under the name of Finbow Oy .",sentence,neutral
"Microsoft also churned up its courtship , agreeing to use the Navteq mapping service , which is offered by a company Nokia bought for $ 8.1 billion a few years ago .",sentence,positive
Microsoft last week also issued the first patch for the Windows 7 operating system beta it had released days earlier .,sentence,neutral
"More than 50,000 tonnes of asphalt mix will be used in the contract .",sentence,neutral
"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .",sentence,neutral
"M-real Corporation Stock Exchange Release 27 August 2009 at 3.15 pm M-real has received the EUR 190 million cash payment from Sappi M-real Corporation , a part of Mets+Æliitto Group , divested its Graphic Papers business to Sappi Limited at the end of 2008 for EUR 750 million .",sentence,neutral
"N +1 Group will pay EUR16 .5 m of the transaction price upon closing , and the remaining sum in 2012 .",sentence,neutral
