data,datatype,sentiment
European Central Bank Buys Portuguese and Irish Debt to Address Crisis,headline,positive
Irish and Portuguese Bond Spreads Narrow Against German Bunds,headline,positive
Russian Ruble Strengthens as Russia Secures 2018 World Cup Hosting,headline,positive
"Copper Futures Rise 0.5 Percent, Marking Significant Weekly Gain",headline,neutral
Wheat Prices Hit Four-Month High Due to Australian Rain Delays,headline,positive
Treasuries Rise as Fed Considers More U.S. Debt Purchases,headline,negative
Gold Hits Record High Amid Eurozone Debt Crisis,headline,neutral
U.S. Stocks Fall; S&P 500 Sees Minor Loss,headline,neutral
Commodities Reach Highest Level Since October 2008,headline,neutral
Bernanke Suggests High U.S. Unemployment May Persist for Five Years,headline,neutral
Germany Rejects Increasing EU Aid Fund and Joint Bond Sales,headline,neutral
U.S. Manufacturing Expands for 16th Consecutive Month,headline,neutral
Record Jump in Pending U.S. Home Sales,headline,neutral
Non-farm Payrolls Expand Less Than Expected,headline,neutral
Euro Weakens Against Major Currencies,headline,negative
Hungarian Forint Drops After Moody's Downgrade,headline,neutral
Spanish and Italian Bond Yields Increase,headline,negative
Credit-Default Swaps Rise for Spain and Italy,headline,negative
Bank of America Recommends Overweight in Stocks and Commodities,headline,negative
European Bank Stocks Decline; Intesa Sanpaolo and UniCredit Drop,headline,negative
Cocoa Prices Surge on Ivory Coast Export Concerns,headline,neutral
Natural Gas Futures Hit Four-Month High,headline,positive
Silver Futures Reach 30-Year High,headline,positive
Crude Oil Settles at Highest Price in 26 Months,headline,neutral
S&P 500 Gains Negligible After Early Rally Dampened by Insider Trading Investigation,headline,neutral
"Copper Reaches 31-Month High in New York, Sets Record in London",headline,positive
Gold Retreats From Intraday Record Highs; Oil Prices Dip After Hitting 26-Month Peak,headline,negative
10-Year Treasury Yield Hits Five-Month High Over Budget Deficit Concerns,headline,positive
U.S. Stocks Lose Momentum Amid Expanded Insider Trading Probe,headline,neutral
U.S. Sells $32 Billion in Three-Year Notes; Lowest Demand Since February,headline,neutral
Markit CDX North America Investment Grade Index Drops to One-Month Low,headline,neutral
"Obama Compromises on Tax Cuts, Aims to Overhaul Tax Code in Two Years",headline,neutral
Citigroup Shares Surge 3.8% as U.S. Government Sells Remaining Stake,headline,positive
European Stoxx 600 Index Rises with All Industry Groups Advancing,headline,positive
MSCI Emerging Markets Index Climbs to Three-Week High,headline,neutral
German Bund Yields Increase; Irish Bond Spreads Narrow Amid Austerity Measures,headline,neutral
Dollar Strengthens Against Euro Amid Tax Cut Extension Talks,headline,positive
Copper Prices Hit Record Highs in London and New York Markets,headline,positive
Gold Prices Dip Following Record Highs; Oil Fails to Hold Above $90 Resistance,headline,negative
Treasuries Fall as 10-Year Yield Hits Six-Month High,headline,positive
S&P 500 Reaches Highest Level Since 2008 on Tax-Cut Speculation,headline,positive
Copper Prices Reach Record High Amid Global Recovery Signs,headline,positive
AIG Strikes Deal to Repay Federal Reserve Credit Line,headline,neutral
Global Bond Markets Decline on U.S. Tax-Cut Extension Talks,headline,positive
Irish Government Secures Backing for Austerity Budget,headline,positive
Financial Stocks Lead S&P 500 Gains,headline,positive
U.S. Corporate Default Protection Costs Decrease for Sixth Day,headline,positive
New Zealand Dollar Weakens Amid Interest Rate Speculation,headline,negative
Emerging Markets Index Experiences Largest Decline Since November,headline,neutral
North Korea Artillery Fire Increases Tensions with South Korea,headline,neutral
Copper Futures Settle at All-Time High on Comex,headline,positive
U.S. Energy Department Reports Increase in Gasoline and Distillate Supplies,headline,positive
Gold and Silver Futures Drop as Dollar Strengthens,headline,negative
Treasuries Rebound as 10-Year Yields Attract Investors,headline,neutral
S&P 500 Hits 2-Year High Amid Economic Growth Estimate Increase,headline,positive
30-Year Treasury Yield Drops After High Demand at Auction,headline,neutral
Fed Purchases Fewer Seven-Year Notes Than Expected,headline,positive
Majority of Americans Dissatisfied with Federal Reserve,headline,positive
House Democrats Vote to Block Tax-Cut Extension Debate,headline,positive
Pimco Raises U.S. Economic Growth Forecast for Q4 Next Year,headline,positive
U.S. Jobless Claims Fall More Than Estimated,headline,positive
Financial Stocks Lead S&P 500 Gains,headline,positive
DuPont and McDonald's Drag Down Dow Jones Industrial Average,headline,neutral
"European Stocks Rise, Led by Portuguese and Spanish Markets",headline,positive
Fitch Downgrades Ireland's Long-Term Rating to BBB+,headline,positive
Bank of England Maintains Interest Rate and Bond-Purchase Program,headline,neutral
Australian Dollar Strengthens Against Major Peers,headline,positive
Copper Prices Halt Eight-Session Rally,headline,neutral
Crude Oil Prices See Slight Increase,headline,neutral
Rubber Futures Reach Highest Since November 11,headline,positive
Treasury 10-Year Notes Fall as Economic Optimism Grows,headline,positive
S&P 500 Rises on Positive Consumer Confidence and Trade Data,headline,positive
Euro Weakens Amidst EU Leaders' Stance on Sovereign-Debt Crisis Funding,headline,positive
Yields on 10-Year Treasuries Near Largest Weekly Increase of the Year,headline,positive
U.S. Consumer Confidence Hits Six-Month High in December,headline,positive
U.S. Trade Deficit Narrows to Smallest Since January,headline,positive
General Electric Co. Shares Up After Dividend Increase,headline,positive
Tenet Healthcare Corp. Jumps on $7.3 Billion Takeover Offer,headline,positive
Gold Futures Drop as China's Policy Shift Impacts Precious Metals Demand,headline,negative
Copper Futures Hit Record High as China's Imports Rebound,headline,neutral
Dollar Weakens Amidst China's Decision to Maintain Rates,headline,positive
U.S. Stocks Lose Early Gains Ahead of Federal Reserve Statement,headline,neutral
Treasuries Rise as Investors Attracted by High Yields,headline,neutral
Copper Reaches Record High in London Trading,headline,positive
Euro Strengthens Against Dollar Following China's Rate Decision,headline,neutral
S&P 500 Retreats After Approaching Pre-Lehman Bankruptcy Levels,headline,neutral
"MSCI All-Country World Index Gains Led by France, U.K., and Japan",headline,positive
China's Main Equity Index Sees Largest Jump in Two Months,headline,positive
"Sugar, Orange Juice, Coffee, and Silver Surge in U.S. Trading",headline,positive
Goldman Sachs Predicts Precious Metals to Outperform in Commodity Returns,headline,positive
Treasury Yields Fall as Federal Judge Rules Against U.S. Health-Care Overhaul,headline,neutral
Treasuries Fall and Stocks Rise Following Fed's Economic Stimulus Continuation,headline,neutral
10-Year Treasury Yields Hit Highest Level Since May,headline,positive
S&P 500 Extends Winning Streak to Six Days,headline,neutral
S&P GSCI Commodities Index Drops by 0.3 Percent,headline,neutral
Dow Jones Reaches Highest Point Since Lehman Brothers' Collapse,headline,positive
Retail Sales Growth and Business Inventories Boost Economic Optimism,headline,neutral
Federal Reserve Maintains $600 Billion Treasury Purchase Plan,headline,neutral
Fed Commits to Low Interest Rates Amid High Unemployment,headline,neutral
30-Year Treasury Yield Reaches Seven-Month High,headline,positive
"AT&T, Kraft Foods, and Verizon Lead Dow's Climb",headline,positive
Amgen's Cancer Drug Study Potentially Increases Sales by $2 Billion,headline,positive
Best Buy Shares Plunge Due to Lower Profit Forecast,headline,negative
U.S. Retail Sales Exceed Expectations with 0.8 Percent Growth,headline,neutral
U.S. Business Inventories Rise Less Than Forecasted,headline,neutral
Producer Prices Increase by 0.8 Percent in November,headline,neutral
U.S. Small Business Confidence Hits Three-Year High,headline,neutral
Moody's Warns of Negative Outlook for U.S. Credit Rating,headline,neutral
Dollar Weakens Against Major Currencies Post Moody's Announcement,headline,positive
Spanish Bond Yields Rise After Subpar Bill Sale,headline,neutral
Belgian Bonds Drop Following S&P's Negative Outlook,headline,neutral
Italian Bond Yields Increase as Berlusconi Survives No-Confidence Vote,headline,neutral
European Central Bank Amplifies Bond Purchases,headline,neutral
U.S. Credit Default Swaps Fall for Tenth Consecutive Day,headline,neutral
Oil and Copper Prices Retreat from Recent Highs,headline,neutral
Air France-KLM and Lufthansa Gain After Credit Suisse Upgrade,headline,positive
"German Investor Confidence Rises, Exceeding Forecasts",headline,neutral
MSCI Emerging Markets Index Rises for Second Day,headline,neutral
South Korean Shipbuilders Secure Orders Worth $1.6 Billion,headline,positive
U.S. Stocks Decline as S&P 500 Pulls Back from Two-Year High,headline,neutral
"Bond Yields Surge, Sparking Concerns Over Rising Borrowing Costs",headline,negative
Dollar Strengthens Amidst European Debt Concerns,headline,neutral
Oil Prices Rise Following Largest Inventory Decrease in Eight Years,headline,neutral
"Gold Prices Slide, Marking Biggest Decline in a Week",headline,negative
Industrial Production and New York Manufacturing Data Signal Stronger Economic Recovery,headline,negative
Visa and MasterCard Shares Drop on Canadian Competition Concerns,headline,negative
"Semiconductor Spending Predicted to Fall, Impacting Chipmakers",headline,neutral
Moodys Reviews Spain's Aa1 Debt Rating for Possible Downgrade,headline,negative
Swiss Franc Hits Record High Against Euro,headline,negative
Ruble and Yuan Commence Trading on Moscow's Micex Exchange,headline,neutral
MSCI Asia Pacific Index Falls from 2 1/2-Year High,headline,neutral
Chinese Inflation Concerns Lead to Speculation of Interest Rate Hikes,headline,negative
MSCI Emerging Markets Index Experiences First Weekly Decline,headline,negative
"U.S. Consumer-Price Index Rises Less Than Expected, Easing Inflation Fears",headline,negative
U.S. Stocks Hit Two-Year Highs as Economic Data Fuels Optimism,headline,positive
Treasury Yields Dip Following Recent Surge,headline,negative
Consumer and Transportation Stocks Lead S&P 500 Gains,headline,positive
FedEx Corp. Shares Up 2% After Raising Earnings Forecast,headline,positive
Starbucks Corp. Shares Climb 2.3% on Goldman Sachs Buy Recommendation,headline,positive
Bank of America Corp. Shares Gain on Settlement Talks News,headline,positive
Treasury Volatility Hits Yearly High Amid U.S. Recovery Signs,headline,positive
Spanish Bond Yields Rise After Underwhelming Auction Results,headline,positive
EU Summit Results in Crisis-Management Mechanism for 2013,headline,positive
BP Shares Drop as U.S. Government Files Lawsuit Over Gulf Spill,headline,neutral
MSCI Asia Pacific and Emerging Markets Indices Fall,headline,positive
India's Sensex Rallies After Central Bank Holds Interest Rates,headline,positive
Copper Prices Decline on China Inflation Control Speculation,headline,positive
Treasuries and Stocks Rise as High Yields and Earnings Attract Investors,headline,negative
S&P 500 Reaches Highest Level Since 2008 on Bank Takeover and Tech Forecasts,headline,neutral
"Coffee Hits 13-Year High, Cotton and Corn Surge Due to Weather Concerns",headline,positive
Dollar Strengthens Against Euro Amid European Debt Crisis Worries,headline,neutral
10-Year Treasury Yield Drops After Reaching Seven-Month High,headline,negative
U.S. Tax Cut Extension Expected to Stimulate Economy in 2021,headline,neutral
S&P 500 Valuation Hits Highest Since June at 15.5 Times Earnings,headline,neutral
European Stoxx 600 Index Falls Amid Triple Witching Volatility,headline,neutral
AstraZeneca Shares Tumble After U.S. Rejection of Blood Thinner Drug,headline,negative
Oracle's Positive Forecast Boosts U.S. Tech Stocks and European Competitors,headline,positive
"Ireland's Credit Rating Downgraded by Moody's, Bond Yields Rise",headline,negative
European Leaders Discuss Permanent Crisis-Management Mechanism,headline,neutral
Asian Shares Gain on Positive Tech and Finance Earnings Outlook,headline,positive
"Emerging Markets Index Recovers, Turkey's ISE 100 Falls After Rate Cut",headline,negative
Arabica Coffee and Sugar Prices Soar on Brazilian Production Concerns,headline,neutral
Copper Prices Increase as German Business Confidence Reaches Record High,headline,neutral
"U.S. Stocks Rise, S&P 500 Maintains Two-Year High",headline,neutral
"Oil Prices Approach $89, Boosting Energy Shares",headline,positive
Analysts Recommend Huntington Bancshares and MetroPCS Communications,headline,positive
American Express and Boeing Weigh Down Dow Jones Industrial Average,headline,negative
U.S. Corporate Bond Default Protection Costs Hit Eight-Month Low,headline,neutral
"Volkswagen Expects Sales Growth in China, Shares Rally",headline,neutral
Banco Popolare Rises After Goldman Sachs Upgrade,headline,positive
French 10-Year Bond Yield Drops Amid AAA Rating Concerns,headline,neutral
China's Shanghai Composite Index Falls on Interest Rate Speculation,headline,neutral
